GEO_ID,NAME,S1901_C01_001E,S1901_C01_001M,S1901_C02_001E,S1901_C02_001M,S1901_C03_001E,S1901_C03_001M,S1901_C04_001E,S1901_C04_001M,S1901_C01_002E,S1901_C01_002M,S1901_C02_002E,S1901_C02_002M,S1901_C03_002E,S1901_C03_002M,S1901_C04_002E,S1901_C04_002M,S1901_C01_003E,S1901_C01_003M,S1901_C02_003E,S1901_C02_003M,S1901_C03_003E,S1901_C03_003M,S1901_C04_003E,S1901_C04_003M,S1901_C01_004E,S1901_C01_004M,S1901_C02_004E,S1901_C02_004M,S1901_C03_004E,S1901_C03_004M,S1901_C04_004E,S1901_C04_004M,S1901_C01_005E,S1901_C01_005M,S1901_C02_005E,S1901_C02_005M,S1901_C03_005E,S1901_C03_005M,S1901_C04_005E,S1901_C04_005M,S1901_C01_006E,S1901_C01_006M,S1901_C02_006E,S1901_C02_006M,S1901_C03_006E,S1901_C03_006M,S1901_C04_006E,S1901_C04_006M,S1901_C01_007E,S1901_C01_007M,S1901_C02_007E,S1901_C02_007M,S1901_C03_007E,S1901_C03_007M,S1901_C04_007E,S1901_C04_007M,S1901_C01_008E,S1901_C01_008M,S1901_C02_008E,S1901_C02_008M,S1901_C03_008E,S1901_C03_008M,S1901_C04_008E,S1901_C04_008M,S1901_C01_009E,S1901_C01_009M,S1901_C02_009E,S1901_C02_009M,S1901_C03_009E,S1901_C03_009M,S1901_C04_009E,S1901_C04_009M,S1901_C01_010E,S1901_C01_010M,S1901_C02_010E,S1901_C02_010M,S1901_C03_010E,S1901_C03_010M,S1901_C04_010E,S1901_C04_010M,S1901_C01_011E,S1901_C01_011M,S1901_C02_011E,S1901_C02_011M,S1901_C03_011E,S1901_C03_011M,S1901_C04_011E,S1901_C04_011M,S1901_C01_012E,S1901_C01_012M,S1901_C02_012E,S1901_C02_012M,S1901_C03_012E,S1901_C03_012M,S1901_C04_012E,S1901_C04_012M,S1901_C01_013E,S1901_C01_013M,S1901_C02_013E,S1901_C02_013M,S1901_C03_013E,S1901_C03_013M,S1901_C04_013E,S1901_C04_013M,S1901_C01_014E,S1901_C01_014M,S1901_C02_014E,S1901_C02_014M,S1901_C03_014E,S1901_C03_014M,S1901_C04_014E,S1901_C04_014M,S1901_C01_015E,S1901_C01_015M,S1901_C02_015E,S1901_C02_015M,S1901_C03_015E,S1901_C03_015M,S1901_C04_015E,S1901_C04_015M,S1901_C01_016E,S1901_C01_016M,S1901_C02_016E,S1901_C02_016M,S1901_C03_016E,S1901_C03_016M,S1901_C04_016E,S1901_C04_016M
1600000US0651182,"Newport Beach city, California",38302,1806,20348,1350,N,N,17954,2437,5.3,2.2,4.8,2.7,N,N,6.2,3.3,3.6,1.8,1.2,1.1,N,N,5.9,3.5,4,2.1,1.9,1.5,N,N,6.3,3.6,3.8,1.8,1.2,1.1,N,N,6.7,3.6,3.7,1.4,1.9,1.3,N,N,6.1,2.6,9.6,3.1,6.7,2.8,N,N,12.8,5.5,10.7,2.5,7.9,2.6,N,N,13.8,4.9,16.9,3.3,16.3,4,N,N,18.1,4.9,13.7,2.7,16.7,4.1,N,N,9.8,3.6,28.8,3.6,41.3,5,N,N,14.3,4.7,124978,12801,167842,9915,169793,13535,83296,13320,199677,20821,268767,32960,N,N,117332,16785,37.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),37.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),36.7,(X)
1600000US0653980,"Orange city, California",42927,1708,30758,1361,N,N,12169,1689,4.3,1.8,2.6,1.8,N,N,11.7,5.3,4,1.5,2.3,1.4,N,N,8.3,3.5,5.5,1.6,3.2,1.5,N,N,10.2,4.1,6.2,2,5.7,2,N,N,8.7,4.3,7.2,1.8,6.9,2.2,N,N,8.1,4.2,16.4,3.1,16.2,3.6,N,N,19.6,5.8,12.3,3,13.5,3.1,N,N,9.4,4.2,18.2,3,19.2,3.4,N,N,14.2,5.2,11.9,2.4,13.1,3,N,N,5.3,2.8,14,2.6,17.2,3.6,N,N,4.3,2.3,87143,4904,98520,11504,113125,10621,51653,11764,113480,7478,125409,8991,N,N,72440,11861,47.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),45.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),47.3,(X)
1600000US0665042,"San Buenaventura (Ventura) city, California",42744,2725,27300,1441,N,N,15444,2492,3,1.2,1.7,1.2,N,N,5.7,2.5,4.2,2,2.2,1.7,N,N,8.3,4.2,6.6,2.1,5.3,2.9,N,N,11.2,4.2,7.3,2.2,8.4,3.1,N,N,8.7,3.4,12.3,2.4,11.3,2.9,N,N,14.2,4.6,14.8,3.1,13,3.4,N,N,15.7,5.7,14.6,2.9,18,3.8,N,N,7.9,4,19.4,3.5,19.3,4.4,N,N,18.8,5.3,9.3,1.7,10.9,2.2,N,N,4.5,2.8,8.5,2,10,2.6,N,N,5.1,2.5,76235,3454,82482,8290,99019,8982,51656,6396,93353,4748,102389,6496,N,N,71765,8390,38.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),40.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),30.5,(X)
1600000US1256825,"Pine Hills CDP, Florida",24199,2080,18189,2303,N,N,6010,1317,8.8,3.4,5.8,3.6,N,N,20.5,9.1,3.8,1.8,2,1.7,N,N,11,6.1,15.3,4.9,14.9,5.3,N,N,19.9,10.3,12.9,5.4,15.9,7,N,N,9.8,6.1,20.3,5.4,17.2,5.5,N,N,18.1,10.6,19.6,5.1,21.8,6.5,N,N,13.9,8.5,11.2,4.2,14,5.1,N,N,3.9,4.6,6.1,2.6,5.7,3,N,N,2.8,3.8,2,2.1,2.7,2.8,N,N,0,3.6,0,0.9,0,1.2,N,N,0,3.6,38158,5363,42716,7532,59872,23272,24100,5543,48523,4658,52580,5627,N,N,31314,5405,39.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),39.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),35.7,(X)
1600000US1854180,"Noblesville city, Indiana",24239,1629,16763,1464,N,N,7476,1869,2.3,1.5,1.4,1.3,N,N,4.8,4.1,1,0.8,0.3,0.5,N,N,2.7,2.3,5.3,2.6,6.1,5.2,N,N,9.3,5.8,8,2.9,4.5,2.2,N,N,15,7.4,14.9,4.3,6.4,3,N,N,29.1,10,12.8,4.6,13.2,4.7,N,N,16.9,9.8,13.9,4.3,15.5,5.1,N,N,9.6,6.7,25.9,5.2,30.9,5.8,N,N,10.2,8,8.3,2.8,10.5,4,N,N,2.4,3.4,7.8,3.5,11.3,5,N,N,0,2.1,84388,10388,102103,8669,107672,7224,42327,5963,97805,9122,115564,13607,N,N,52496,7400,29.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),28.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),23.9,(X)
1600000US2146027,"Lexington-Fayette urban county, Kentucky",131067,2335,75825,3143,54308,2779,55242,2794,5.9,1,4.1,1.4,1.1,0.6,10.4,2,3.6,1,2.1,1,0.9,0.6,6.7,2.1,8.3,1.2,5.3,1.6,2.2,1,13.5,2.5,11.5,1.5,8.9,1.8,6.3,1.6,15.3,2.6,16.2,1.6,11.4,1.8,8.3,1.8,21.2,3,16.8,1.7,19,2.3,19.5,2.6,13.5,2.2,11.3,1.6,12.8,1.9,13.8,2.3,9,2.4,13.7,1.4,17.7,2.1,23.3,2.6,6.9,1.6,6.4,1.1,10,1.9,12.9,2.3,1.5,0.7,6.1,0.9,8.6,1.5,11.7,2.2,2.1,1,54896,2466,73455,4097,93820,7374,36825,2367,82464,3776,100440,5229,121061,6994,54316,7792,26.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),25,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),27.8,(X)
1600000US2250115,"Metairie CDP, Louisiana",57822,2907,35374,2054,25780,1730,22448,2264,5.5,1.7,2.2,1.1,0.8,0.7,12.2,4.1,4.8,1.5,2.1,1.3,1.5,1.6,8.7,3,12.3,2.7,8.6,2.8,4,1.8,19.5,4.5,7.1,1.6,6.3,2.2,4.8,2,9.9,3,16,2.8,13.4,3.7,11.4,3.7,18.1,4.4,14.5,1.8,16.7,3.2,16.6,3.8,11.4,3.1,12.5,2,13.5,2.8,15,3.6,9.8,2.7,14.5,2.1,18.9,3.2,22.9,3.9,6.5,2.5,6.2,1.7,9.1,2.6,11.2,3.3,1.7,1.2,6.5,1.7,9.3,2.6,11.9,3.4,2.1,1.8,55960,4405,75847,6646,90866,8957,34532,6196,81729,6222,101140,7957,N,N,48582,6744,41,(X),(X),(X),(X),(X),(X),(X),(X),(X),43.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),35,(X)
1600000US2419125,"Columbia CDP, Maryland",41195,1782,28293,2411,N,N,12902,1873,3,1.4,2.4,1.5,N,N,6.5,3.6,3.3,1.7,1.7,1.2,N,N,6.7,5,3.2,1.8,1.1,1.6,N,N,7.9,4.8,5.4,2.3,3.6,2,N,N,8,5.5,4.7,1.7,3.8,2,N,N,7.8,3.4,12.9,3.1,8.5,3.1,N,N,20.3,5.8,15.3,2.7,13.4,3.3,N,N,19.4,5.7,20.7,3.1,23.1,4,N,N,15.9,5.4,13.4,2.6,17.2,3.1,N,N,5.6,3.2,18.1,2.8,25.2,4.1,N,N,1.8,1.5,103246,6974,129011,14726,152376,14894,63466,10789,124752,6994,148632,9099,N,N,70221,7066,25.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),25.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),23.8,(X)
1600000US2642160,"Kalamazoo city, Michigan",27863,1745,12031,1245,N,N,15832,1484,10.3,2.7,9.1,3.9,N,N,12.2,3.9,6.9,2.5,2.1,2,N,N,10.2,3.8,12.3,3.2,4.4,2.3,N,N,18.6,5,12.9,2.8,9.7,3.2,N,N,16.2,4.3,14.2,2.9,14.4,4.5,N,N,14,3.6,18.3,4,19.3,6.3,N,N,17.1,5.4,11.3,3.1,15.8,5.1,N,N,7.1,2.9,7.8,2,13.2,3.8,N,N,3.5,2.1,3.8,1.4,8.1,3.2,N,N,0.3,0.4,2.2,1.1,4,2.1,N,N,0.9,0.9,42759,3418,58991,9300,77500,3922,30602,3290,59022,5203,82047,9819,N,N,39879,3654,37.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),41,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),34.9,(X)
1600000US2707966,"Brooklyn Park city, Minnesota",27830,1678,20073,1222,N,N,7757,1598,4,1.9,1.8,1.8,N,N,9.8,6.5,4.7,2.9,0.6,0.7,N,N,15.9,9,5,2.5,4.4,2.9,N,N,7.5,4.7,10.4,3.1,9.4,4,N,N,12.3,7.6,10.5,3.1,10.5,3.8,N,N,13.4,6.2,18.3,4.1,17.3,4.4,N,N,23.9,8.9,16.2,3.2,17,4.1,N,N,7.5,4,13.3,3,17.2,4,N,N,4.3,3.2,12.1,2.8,14.1,3.6,N,N,4.8,4.3,5.7,1.8,7.7,2.5,N,N,0.5,0.9,70214,5836,84323,4449,100832,12018,38693,10472,87624,5767,100731,7488,N,N,49632,8674,24.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),25.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),20.3,(X)
1600000US2717000,"Duluth city, Minnesota",36198,1453,18272,988,N,N,17926,1473,5.4,1.8,2.6,1.4,N,N,8.7,3.6,6.4,1.7,1.7,1,N,N,11.4,3.1,12.2,2.4,6.4,3,N,N,18.4,3.9,10.2,1.8,4.5,2.2,N,N,17.2,3.3,16.5,2.6,16.4,3.5,N,N,16.7,3.8,17.1,2.1,20.7,3.5,N,N,12.5,2.5,11,1.7,14.5,2.9,N,N,7.1,1.9,12.8,2,18.9,3.8,N,N,5.5,1.9,4.5,1.5,6.9,2.4,N,N,2.1,2,3.9,1.1,7.2,2.1,N,N,0.4,0.5,49050,3977,70886,7271,80940,5140,30653,2382,69315,4198,94278,7818,N,N,42218,3366,29.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),31,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),28.4,(X)
1600000US3915000,"Cincinnati city, Ohio",138767,3775,65482,2784,34136,2772,73285,4693,12.7,1.4,8.6,2,1.3,0.9,17.5,2.1,8,1.4,4.7,1.6,0.4,0.3,11.4,2.1,11.9,1.5,8.9,2.1,4.9,2.1,15.1,2.2,9.8,1.2,9.2,2,5.8,2.1,9.6,1.5,12.5,1.8,11.1,2.1,7.7,2.8,14.3,2.5,17.4,2,18.1,2.8,17.7,3.2,16.3,2.2,9.1,1.3,10.4,1.9,16.3,2.9,6.6,1.2,9.7,1.4,14.1,2.5,20.4,3.4,5.7,1.2,4,0.7,6.7,1.4,10.4,2,1.6,0.7,4.9,0.7,8.2,1.3,15.2,2.4,1.8,0.7,43585,2954,58549,3890,92039,5235,31271,3406,67799,3979,86714,4699,126621,8002,49191,6360,35.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),38.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),32.7,(X)
1600000US3988000,"Youngstown city, Ohio",27783,1725,14399,1239,N,N,13384,1667,15.7,3.2,13,3.9,N,N,19.8,5.5,12.3,3.1,10.4,4,N,N,14.5,4.5,13.3,2.4,12.6,5.4,N,N,20.8,4.4,13.9,2.6,13.8,4.1,N,N,13.7,4.1,20.4,3.5,18.6,4.9,N,N,16.7,5.1,10.2,2.2,11.3,3.7,N,N,8.6,2.6,7.6,2.2,10.4,3.8,N,N,3.7,2.8,4.5,1.5,7.5,2.7,N,N,0.7,0.7,0.7,0.6,1.4,1.1,N,N,0,1.2,1.3,0.8,0.9,0.7,N,N,1.7,1.3,30019,4089,35061,4168,50284,13485,21855,3045,42926,5068,47741,6480,N,N,34630,7322,31.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),29.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),29.1,(X)
1600000US4738320,"Johnson City city, Tennessee",30507,1891,16264,1439,N,N,14243,1779,11.6,2.8,5.2,2.5,N,N,19.2,5.2,6.2,2.1,3,2.2,N,N,9.9,4,14.5,3.9,7.4,3.5,N,N,23.9,6.9,10.4,3.2,5.6,2.8,N,N,16.5,5.9,12.3,3,14.8,4.6,N,N,12.1,3.7,15.9,3.9,19.4,6,N,N,8.4,4.6,10.9,3.4,15.4,5.2,N,N,4.4,2.8,7.9,2.2,11.7,3.6,N,N,3.6,2.2,3.2,1.7,5.2,2.9,N,N,0.9,1.2,7.1,2.5,12.4,4.6,N,N,1.1,1.1,45359,6052,69574,11853,90834,11505,23931,3198,71452,9154,100544,13837,N,N,36428,6754,28.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),31.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),25,(X)
1600000US4813552,"Cedar Park city, Texas",24767,1609,18435,1448,N,N,6332,1387,1.8,1.4,2.1,1.8,N,N,1.9,2.3,1.6,1.5,0.5,0.8,N,N,5,5,5.1,2.6,3.3,2.8,N,N,13.1,8,5.5,2.3,4.6,2.4,N,N,8,4.4,5.7,2.1,4.5,2.2,N,N,8.4,5.5,13.6,3.6,9.8,3.6,N,N,25,10.2,12,4.2,12.7,4.4,N,N,11,7.4,26.1,4.4,27.8,5.4,N,N,20,11.1,13.5,3.5,16.1,4.4,N,N,5.4,4.8,15.1,3.4,18.6,4.4,N,N,2.2,2.6,103632,9107,116935,15088,135593,9520,57199,21576,119209,8442,132050,10665,N,N,72419,12210,24.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),27.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),14.4,(X)
1600000US4827684,"Frisco city, Texas",63562,2011,47675,1614,N,N,15887,2187,2,0.9,1.1,0.9,N,N,4.8,2.4,0.7,0.4,0.2,0.3,N,N,1.9,1.6,2.9,1.3,0.8,0.5,N,N,10.1,5,2,0.8,1.5,0.9,N,N,3.4,2.3,7.4,1.8,3.6,1.3,N,N,18.9,6.2,11.1,1.9,8.8,1.9,N,N,17.7,5.1,10.4,2.1,9.4,2.1,N,N,15.7,5.6,21.9,2.4,23.1,3,N,N,16,5.6,17.6,2.6,22,3.3,N,N,4.5,2.4,23.9,2.4,29.4,3.3,N,N,7,4.3,131989,5039,151675,5646,159050,8051,60397,6926,155060,7501,179344,9816,N,N,80633,9538,32.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),30.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),37.9,(X)
1600000US4842508,"Lewisville city, Texas",38738,1679,23597,1266,N,N,15141,1808,3.2,1.1,1.7,1.3,N,N,6.6,2.7,1.4,0.7,0.5,0.5,N,N,2.8,1.6,6.6,1.9,3.1,2,N,N,12.3,3.7,7.8,2.8,6.5,3.4,N,N,10.1,4.2,14.3,3,11.7,3.3,N,N,19.7,5.8,21.4,2.9,21.1,3.8,N,N,23.2,5.4,18.5,2.9,22.8,4.3,N,N,12,3.7,15.9,3.2,16.8,3.5,N,N,10.7,4.5,6.6,1.5,9.8,2.3,N,N,1.7,1.1,4.3,1.1,6.2,1.8,N,N,1,0.8,68750,5147,80574,4612,91418,7258,49337,3066,82752,5179,94803,5542,N,N,59530,7391,37.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),37.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),34.6,(X)
1600000US4845000,"Lubbock city, Texas",97457,2624,57342,2913,39481,2919,40115,2927,10.1,1.9,4,1.6,0.7,0.6,19.6,4.2,6.2,1.4,2.8,1.3,1.2,0.7,11.4,3.1,12.1,1.9,8.8,2.2,4.3,1.6,17.6,3.3,9.6,1.6,8.5,1.9,5.7,2,11.2,2.9,13.9,2.3,13.3,2.7,12.7,3.1,15.5,3.2,15.2,2.2,17.3,3.1,16.9,3.6,12.1,2.5,12.7,1.8,16.6,2.7,19,3.5,6.3,1.7,13.1,1.9,18.8,3.2,25.7,4.4,4.3,1.7,3.9,1.1,5.8,1.8,8.1,2.6,1,0.6,3.2,0.9,4.2,1.1,5.9,1.6,1,0.9,48042,2585,68138,4925,85300,4978,26211,4086,68087,4116,86305,5902,N,N,38821,4960,40,(X),(X),(X),(X),(X),(X),(X),(X),(X),43.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),34.1,(X)
1600000US4857200,"Pharr city, Texas",20861,1721,16350,1060,N,N,4511,1469,15.3,5.2,13.3,5.4,N,N,22.3,11.2,7.5,3,4.8,3.4,N,N,17.3,10.2,11,4.9,11,5.3,N,N,10.9,9.8,13.5,4.8,12.1,4.6,N,N,23.5,13.9,11.7,5,12.7,5.2,N,N,11.9,10.7,21.9,5.5,23.2,6.7,N,N,10.1,7.1,6.4,2.8,7.1,3.5,N,N,4,4.7,7.4,3.7,9,4.7,N,N,0,4.7,3.3,2.8,4.2,3.6,N,N,0,4.7,1.9,1.7,2.5,2.2,N,N,0,4.7,37056,9453,46886,10041,55533,8663,24127,10194,49920,5880,55431,7082,N,N,25858,5102,49,(X),(X),(X),(X),(X),(X),(X),(X),(X),54.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),28.8,(X)
1600000US5539225,"Kenosha city, Wisconsin",37135,1504,23335,1569,N,N,13800,1691,5,1.6,2.6,1.8,N,N,9,3.3,7.1,2.2,5.1,2,N,N,11.7,4.6,8,2.3,3.7,2.5,N,N,16,5.6,9.6,2.5,8.9,2.8,N,N,12,4.3,14.8,2.8,12.1,3.1,N,N,17.6,5.1,20.5,3.3,22.5,4.2,N,N,18.6,4.8,12.5,2.6,14.6,3.7,N,N,8.9,4.6,13.7,2.4,19.3,4,N,N,4.4,2.5,5,1.4,5.6,1.8,N,N,1.2,1.2,3.8,1.7,5.6,2.6,N,N,0.6,0.7,57168,5298,69956,5327,86957,7439,35379,3242,77323,9865,92503,14813,N,N,42614,4116,33.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),34,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),27.8,(X)
1600000US0407940,"Buckeye city, Arizona",21069,1522,17294,1023,N,N,3775,1033,3.3,1.5,4.4,2.5,N,N,3.9,3.9,0.4,0.5,0.5,0.5,N,N,1.2,1.9,9.1,3.7,6.7,3.7,N,N,20.2,10.4,8.3,3,5.8,2.1,N,N,14.3,8.7,8.7,3.5,8.7,3.7,N,N,22,13.3,26.1,5.2,27.8,6.1,N,N,20.6,10.7,19.7,5.8,20.7,6.3,N,N,2.4,2.8,14.9,4.4,16.2,5.6,N,N,11.3,9.3,4.8,2.6,3.5,1.8,N,N,4.1,5.1,4.7,2.3,5.7,2.7,N,N,0,4.8,68655,8524,71769,6834,79367,9329,43976,9489,82310,7972,85957,9113,N,N,51684,9294,30.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),33.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),17.2,(X)
1600000US0630000,"Glendale city, California",73675,2507,49773,1581,35670,2320,23902,2667,7.3,1.5,4.9,1.8,3,1.5,13.3,2.9,5,1.4,1.2,0.7,0.8,0.8,13.2,3.8,9.7,2,9.9,2.2,9.8,2.8,10.1,3.3,7.1,1.4,8,2.1,6,2.2,5.4,1.6,9.6,1.6,9.8,1.9,10.1,2.6,9.2,3,14.7,2.1,12.8,2.3,10.7,2.7,18.1,3.9,12.4,1.9,12.5,2.3,10.9,2.7,11.1,3.4,14.7,1.7,16.6,2.5,18.5,3.2,10.3,3.2,8.7,1.9,11.6,2.6,14.3,3.7,2.9,1.8,10.8,1.7,12.8,2.2,15.9,2.9,6.4,2.7,69016,6009,79973,5344,95092,11516,46895,9029,95454,6071,108167,7667,N,N,66806,8503,44.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),45.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),39.9,(X)
1600000US0632548,"Hawthorne city, California",29174,2100,18584,1133,N,N,10590,1917,4.7,2.1,1.7,1.5,N,N,10.5,4.8,3.4,1.8,1.9,1.5,N,N,6,4.1,8.6,2.5,6.8,2.7,N,N,12.8,4.8,9.8,2.6,9.4,3.4,N,N,11.4,4.7,13.1,3.1,14.9,4.2,N,N,11.1,4.6,19.3,3.9,16.1,3.9,N,N,23.5,7.1,19.1,3.7,21.7,4.9,N,N,12.8,5.8,15,3.4,19.1,4.8,N,N,7.3,5.1,3.3,1.7,3.3,1.8,N,N,3.4,3.5,3.7,2,5.1,2.8,N,N,1.2,1.5,62478,4281,71926,10398,86672,10828,48031,11141,72559,5164,81028,6568,N,N,55157,6804,41.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),44.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),35.3,(X)
1600000US0636770,"Irvine city, California",100150,2775,66077,2618,52013,2737,34073,3426,8.7,1.7,5.2,2,3.9,2,16.7,3.9,2.5,0.8,0.8,0.5,0.6,0.4,5.9,2.1,4.4,1.5,3,1.7,2.9,1.7,7,2.8,4.1,1,3.2,1.4,1.3,0.8,6.3,2.2,8,2.2,8,2.8,8.3,3.4,8.1,2.9,11.2,2.2,8.2,2,7.4,2.1,16.2,4.5,8.8,1.9,9.2,2.3,7.7,2.1,8.7,3.1,21,2.6,25.1,3.4,25.3,3.4,14.8,4.4,13.6,2.2,15.3,2.6,16.8,3.2,10.3,3.6,17.6,2.1,22.1,2.7,25.9,3.3,6.1,2.1,101667,3783,121540,7618,132018,8896,60472,5685,130211,9014,154621,11808,N,N,76076,7393,34.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),32.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),38.7,(X)
1600000US0641992,"Livermore city, California",30587,1643,23566,1160,N,N,7021,1339,2.2,1.6,1.7,1.6,N,N,3.8,4.2,2.2,1.7,0.3,0.5,N,N,8.7,7.3,2.9,1.6,1.2,1.1,N,N,10.1,6.3,3.9,1.8,1.6,1.4,N,N,11,5.4,4,1.9,3,2,N,N,8.8,4.6,9,2.5,9.1,3.4,N,N,11.4,4.8,12.7,2.9,12.2,3.1,N,N,11.9,6.1,20.7,4.1,24.3,4.8,N,N,13.8,6.3,18.5,3.6,18.8,4,N,N,14.6,7.1,24,2.9,27.8,3.8,N,N,5.9,3.6,135350,5512,142441,8428,153578,11427,67052,23878,146541,7665,161334,9629,N,N,85238,10887,22.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),21.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),22.6,(X)
1600000US0650076,"Murrieta city, California",32391,1615,26320,1247,N,N,6071,1349,3.5,1.9,2.9,2.6,N,N,11.8,5.7,1,0.7,0.6,0.7,N,N,2.9,2.9,4,2,3.5,2.4,N,N,5.9,3.5,6.2,2.4,5.1,2.6,N,N,13.1,8.4,11,3.8,10.2,4.1,N,N,12,7.3,16.4,3.8,14.8,3.8,N,N,27.2,11,15.4,3.8,16.8,4.3,N,N,12.2,7.9,18.9,3.9,18.6,4.2,N,N,11.8,6.7,11.6,2.6,13.4,3.4,N,N,1.6,2,12,3.6,14.1,4.1,N,N,1.4,1.7,88717,7113,92064,9062,101434,7532,56039,13916,108220,9145,116358,10482,N,N,59711,8114,36,(X),(X),(X),(X),(X),(X),(X),(X),(X),33.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),39.5,(X)
1600000US0669088,"Santa Clarita city, California",67509,2561,50391,1831,39469,2129,17118,2284,3.6,1.4,2.2,1.2,1.1,0.7,7.8,3.7,2.2,0.9,1.1,0.9,0.3,0.3,5.5,2.3,4.8,1.4,4.3,1.7,2.1,1,8.2,3,4.6,1.5,3.9,1.4,2.2,1.3,8.7,3,7.5,1.4,6.6,1.5,5.8,1.6,11.5,3.5,14.3,2,12.3,2,11,2.1,17.4,4.3,12.4,1.9,12.4,2.1,13.1,2.5,12.8,3.8,22,2.5,25.4,3.1,26.9,3.7,12.8,3.9,13.8,2,14.2,2,16,2.4,10.3,4.1,14.8,1.7,17.5,2.3,21.3,2.4,4.9,2.2,100710,5108,111712,4743,124213,5348,62030,11139,119291,4930,128899,5784,N,N,82547,7792,31.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),31.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),27.6,(X)
1600000US0846465,"Loveland city, Colorado",30853,1377,19794,1241,N,N,11059,1851,2.7,1.5,2.9,2,N,N,3.5,2.6,2,1.5,2.9,2.3,N,N,0.4,0.7,7.2,2.4,2.1,1.5,N,N,15.3,6.4,6.3,2.5,2.8,1.6,N,N,12.6,6.3,12.4,2.9,9.6,2.8,N,N,17.4,6,19.6,4,18.3,4.2,N,N,21.5,7,13.7,3.4,18.7,4.8,N,N,5.4,4.4,24.1,5.1,26.5,5.9,N,N,20,10.5,6.1,2.4,8.1,3.5,N,N,2.9,2.4,6,2.3,8.1,3.4,N,N,0.9,1.2,74876,10112,91065,9161,95037,6698,50314,5960,95582,7639,108906,9702,N,N,69593,12785,32.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),34.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),25.7,(X)
