GEO_ID,NAME,P001001
id,Geographic Area Name,Total
1600000US1635200,"Harrison city, Idaho",203
1600000US1635830,"Hauser city, Idaho",678
1600000US1638080,"Hollister city, Idaho",272
1600000US1636730,"Hazelton city, Idaho",753
1600000US1637360,"Heyburn city, Idaho",3089
1600000US1637500,"Hidden Spring CDP, Idaho",2280
1600000US1638170,"Homedale city, Idaho",2633
1600000US1638440,"Hope city, Idaho",86
1600000US1638620,"Horseshoe Bend city, Idaho",707
1600000US1639070,"Huetter city, Idaho",100
1600000US1629620,"Garden City city, Idaho",10972
1600000US4208632,"Bridgewater borough, Pennsylvania",704
1600000US4208744,"Brisbin borough, Pennsylvania",411
1600000US4208760,"Bristol borough, Pennsylvania",9726
1600000US4205904,"Berwyn CDP, Pennsylvania",3631
1600000US4206496,"Bird-in-Hand CDP, Pennsylvania",402
1600000US4207208,"Blue Ball CDP, Pennsylvania",1031
1600000US4252016,"Mountville borough, Pennsylvania",2802
1600000US4252056,"Mount Wolf borough, Pennsylvania",1393
1600000US4252216,"Muhlenberg Park CDP, Pennsylvania",1420
1600000US4252224,"Muir CDP, Pennsylvania",451
1600000US4252264,"Muncy borough, Pennsylvania",2477
1600000US4252312,"Mundys Corner CDP, Pennsylvania",1651
1600000US4252320,"Munhall borough, Pennsylvania",11406
1600000US4252432,"Murrysville municipality, Pennsylvania",20079
1600000US4252440,"Muse CDP, Pennsylvania",2504
1600000US4252664,"Narberth borough, Pennsylvania",4282
1600000US4209224,"Brookville borough, Pennsylvania",3924
1600000US4252488,"Myerstown borough, Pennsylvania",3062
1600000US4252584,"Nanticoke city, Pennsylvania",10465
1600000US4252616,"Nanty-Glo borough, Pennsylvania",2734
1600000US4252632,"Naomi CDP, Pennsylvania",69
1600000US4252808,"Nazareth borough, Pennsylvania",5746
1600000US4252872,"Needmore CDP, Pennsylvania",170
1600000US4252968,"Nemacolin CDP, Pennsylvania",937
1600000US4252984,"Nescopeck borough, Pennsylvania",1583
1600000US4253088,"Nesquehoning borough, Pennsylvania",3349
1600000US4253184,"New Beaver borough, Pennsylvania",1502
1600000US4253152,"New Albany borough, Pennsylvania",356
1600000US4253160,"New Alexandria borough, Pennsylvania",560
1600000US4253168,"New Baltimore borough, Pennsylvania",180
1600000US4253192,"New Bedford CDP, Pennsylvania",925
1600000US4253200,"New Berlin borough, Pennsylvania",873
1600000US4253208,"New Berlinville CDP, Pennsylvania",1368
1600000US4253248,"New Bethlehem borough, Pennsylvania",989
1600000US4253288,"New Brighton borough, Pennsylvania",6025
1600000US4253296,"New Britain borough, Pennsylvania",3152
1600000US4253320,"New Buffalo borough, Pennsylvania",129
1600000US4253392,"New Castle Northwest CDP, Pennsylvania",1413
1600000US4253336,"Newburg borough (Clearfield County), Pennsylvania",92
1600000US4253344,"Newburg borough (Cumberland County), Pennsylvania",336
1600000US4253368,"New Castle city, Pennsylvania",23273
1600000US4253416,"New Centerville borough, Pennsylvania",133
1600000US4253432,"New Columbia CDP, Pennsylvania",1013
1600000US4253448,"New Columbus borough, Pennsylvania",227
1600000US4253464,"New Cumberland borough, Pennsylvania",7277
1600000US4253496,"New Eagle borough, Pennsylvania",2184
1600000US4253504,"Newell borough, Pennsylvania",541
1600000US4253592,"New Galilee borough, Pennsylvania",379
1600000US4253544,"New Florence borough, Pennsylvania",689
1600000US4253568,"New Freedom borough, Pennsylvania",4464
1600000US4253576,"New Freeport CDP, Pennsylvania",112
1600000US4253696,"New Holland borough, Pennsylvania",5378
1600000US4253712,"New Hope borough, Pennsylvania",2528
1600000US4253728,"New Jerusalem CDP, Pennsylvania",649
1600000US4253736,"New Kensington city, Pennsylvania",13116
1600000US4253752,"New Kingstown CDP, Pennsylvania",495
1600000US4253768,"New Lebanon borough, Pennsylvania",188
1600000US4253944,"New Philadelphia borough, Pennsylvania",1085
1600000US4253856,"Newmanstown CDP, Pennsylvania",2478
1600000US4253872,"New Market CDP, Pennsylvania",816
1600000US4253880,"New Milford borough, Pennsylvania",868
1600000US2247560,"Madisonville town, Louisiana",748
1600000US2248365,"Mansfield city, Louisiana",5001
1600000US2248085,"Mamou town, Louisiana",3242
1600000US2248225,"Mandeville city, Louisiana",11560
1600000US2248260,"Mangham town, Louisiana",672
1600000US2248400,"Mansura town, Louisiana",1419
1600000US2248470,"Many town, Louisiana",2853
1600000US2248610,"Maringouin town, Louisiana",1098
1600000US2248645,"Marion town, Louisiana",765
1600000US2248750,"Marksville city, Louisiana",5702
1600000US2248785,"Marrero CDP, Louisiana",33141
1600000US2249730,"Melville town, Louisiana",1041
1600000US2248925,"Martin village, Louisiana",594
1600000US2249170,"Mathews CDP, Louisiana",2209
1600000US2249240,"Maurice village, Louisiana",964
1600000US2249800,"Meraux CDP, Louisiana",5816
1600000US2249870,"Mermentau village, Louisiana",661
1600000US2249905,"Mer Rouge village, Louisiana",628
1600000US2249940,"Merrydale CDP, Louisiana",9772
1600000US2250010,"Merryville town, Louisiana",1103
1600000US2250115,"Metairie CDP, Louisiana",138481
1600000US2250990,"Minorca CDP, Louisiana",2317
1600000US2250395,"Midway CDP, Louisiana",1291
1600000US2250815,"Milton CDP, Louisiana",3030
1600000US2250885,"Minden city, Louisiana",13082
1600000US2251410,"Monroe city, Louisiana",48815
1600000US2251550,"Montegut CDP, Louisiana",1540
1600000US2251585,"Monterey CDP, Louisiana",439
1600000US2251620,"Montgomery town, Louisiana",730
1600000US2251645,"Monticello CDP, Louisiana",5172
1600000US2251690,"Montpelier village, Louisiana",266
1600000US2251795,"Montz CDP, Louisiana",1918
1600000US2252040,"Morgan City city, Louisiana",12404
1600000US2251800,"Moonshine CDP, Louisiana",194
1600000US2251830,"Mooringsport town, Louisiana",793
1600000US2251970,"Moreauville village, Louisiana",929
1600000US2252075,"Morganza village, Louisiana",610
1600000US2252320,"Morse village, Louisiana",812
1600000US2252425,"Moss Bluff CDP, Louisiana",11557
1600000US2252565,"Mound village, Louisiana",19
1600000US2252740,"Mount Lebanon town, Louisiana",83
1600000US2253370,"Napoleonville village, Louisiana",660
1600000US2253930,"Newellton town, Louisiana",1187
1600000US2253475,"Natalbany CDP, Louisiana",2984
1600000US2253510,"Natchez village, Louisiana",597
1600000US2253545,"Natchitoches city, Louisiana",18323
1600000US2254035,"New Iberia city, Louisiana",30617
1600000US2254175,"New Llano town, Louisiana",2504
1600000US2255000,"New Orleans city, Louisiana",343829
1600000US2255105,"New Roads city, Louisiana",4831
1600000US2255140,"New Sarpy CDP, Louisiana",1464
1600000US2255420,"Noble village, Louisiana",252
1600000US2518875,"East Douglas CDP, Massachusetts",2557
1600000US2519370,"Easthampton Town city, Massachusetts",16053
1600000US2518840,"East Dennis CDP, Massachusetts",2753
1600000US2518980,"East Falmouth CDP, Massachusetts",6038
1600000US2519400,"East Harwich CDP, Massachusetts",4872
1600000US2521815,"Essex CDP, Massachusetts",1471
1600000US2520310,"East Pepperell CDP, Massachusetts",2059
1600000US2520380,"East Sandwich CDP, Massachusetts",3940
1600000US2521990,"Everett city, Massachusetts",41667
1600000US2523000,"Fall River city, Massachusetts",88857
1600000US2523070,"Falmouth CDP, Massachusetts",3799
1600000US2523840,"Fiskdale CDP, Massachusetts",2583
1600000US2523875,"Fitchburg city, Massachusetts",40318
1600000US2524190,"Forestdale CDP, Massachusetts",4099
1600000US5308780,"Burbank CDP, Washington",3291
1600000US5308850,"Burien city, Washington",33313
1600000US5308920,"Burlington city, Washington",8388
1600000US5309480,"Camas city, Washington",19355
1600000US5309810,"Canterwood CDP, Washington",3079
1600000US5310215,"Carnation city, Washington",1786
1600000US5309820,"Canyon Creek CDP, Washington",3200
1600000US5309970,"Carbonado town, Washington",610
1600000US5310075,"Carlsborg CDP, Washington",995
1600000US5310320,"Carson CDP, Washington",2279
1600000US5310455,"Cascade Valley CDP, Washington",2246
1600000US5310495,"Cashmere city, Washington",3063
1600000US5310565,"Castle Rock city, Washington",1982
1600000US5310600,"Cathcart CDP, Washington",2458
1600000US5310635,"Cathlamet town, Washington",532
1600000US5311195,"Central Park CDP, Washington",2685
1600000US5310645,"Cavalero CDP, Washington",4660
1600000US5311090,"Centerville CDP, Washington",112
1600000US5311160,"Centralia city, Washington",16336
1600000US5311325,"Chain Lake CDP, Washington",3741
1600000US5311475,"Chehalis city, Washington",7259
1600000US5311615,"Chelan city, Washington",3890
1600000US5311685,"Chelan Falls CDP, Washington",329
1600000US5311825,"Cheney city, Washington",10590
1600000US5312015,"Cherry Grove CDP, Washington",546
1600000US5312140,"Chewelah city, Washington",2607
1600000US5326945,"Gleed CDP, Washington",2906
1600000US5327365,"Gold Bar city, Washington",2075
1600000US5327435,"Goldendale city, Washington",3407
1600000US5327890,"Grand Mound CDP, Washington",2981
1600000US5327680,"Gorst CDP, Washington",592
1600000US5327785,"Graham CDP, Washington",23491
1600000US5327855,"Grand Coulee city, Washington",988
1600000US5327925,"Grandview city, Washington",10862
1600000US5327960,"Granger city, Washington",3246
1600000US5327995,"Granite Falls city, Washington",3364
1600000US5328135,"Grapeview CDP, Washington",954
1600000US5328345,"Grayland CDP, Washington",953
1600000US5328450,"Grays River CDP, Washington",263
1600000US5328590,"Green Bluff CDP, Washington",761
1600000US5329710,"Harrah town, Washington",625
1600000US5328695,"Greenwater CDP, Washington",67
1600000US5329255,"Hamilton town, Washington",301
1600000US5329430,"Hansville CDP, Washington",3091
1600000US5329745,"Harrington city, Washington",424
1600000US5329920,"Hartline town, Washington",151
1600000US5330030,"Hat Island CDP, Washington",41
1600000US5330060,"Hatton town, Washington",101
1600000US5330305,"Hazel Dell CDP, Washington",19435
1600000US5330690,"Herron Island CDP, Washington",151
1600000US5330750,"High Bridge CDP, Washington",2994
1600000US5331985,"Home CDP, Washington",1377
1600000US5331495,"Hobart CDP, Washington",6221
1600000US5331530,"Hockinson CDP, Washington",4771
1600000US5331540,"Hogans Corner CDP, Washington",85
1600000US5332125,"Hoodsport CDP, Washington",376
1600000US5332300,"Hoquiam city, Washington",8726
1600000US5332650,"Humptulips CDP, Washington",255
1600000US5332755,"Hunts Point town, Washington",394
1600000US5333000,"Ilwaco city, Washington",936
1600000US5333105,"Inchelium CDP, Washington",409
1600000US5333175,"Index town, Washington",178
1600000US5333805,"Issaquah city, Washington",30434
1600000US5333280,"Indianola CDP, Washington",3500
1600000US5333380,"Inglewood-Finn Hill CDP, Washington",22707
1600000US5333560,"Ione town, Washington",447
1600000US5333890,"Jamestown CDP, Washington",361
1600000US3126595,"Lemoyne CDP, Nebraska",82
1600000US3126630,"Leshara village, Nebraska",112
1600000US3126805,"Lewellen village, Nebraska",224
1600000US3126875,"Lewiston village, Nebraska",68
1600000US3126910,"Lexington city, Nebraska",10230
1600000US3128140,"Lindy CDP, Nebraska",13
1600000US3126980,"Liberty village, Nebraska",76
1600000US3128000,"Lincoln city, Nebraska",258379
1600000US3128105,"Lindsay village, Nebraska",255
1600000US3456550,"Passaic city, New Jersey",69781
1600000US3457360,"Pedricktown CDP, New Jersey",524
1600000US3457000,"Paterson city, New Jersey",146199
1600000US3457150,"Paulsboro borough, New Jersey",6097
1600000US3457300,"Peapack and Gladstone borough, New Jersey",2582
1600000US3457480,"Pemberton borough, New Jersey",1409
1600000US3457540,"Pemberton Heights CDP, New Jersey",2423
1600000US3457600,"Pennington borough, New Jersey",2585
1600000US3457750,"Penns Grove borough, New Jersey",5147
1600000US3457840,"Pennsville CDP, New Jersey",11888
1600000US3458200,"Perth Amboy city, New Jersey",50814
1600000US3458830,"Pine Lake Park CDP, New Jersey",8707
1600000US3458350,"Phillipsburg town, New Jersey",14950
1600000US3458590,"Pine Beach borough, New Jersey",2127
1600000US3458770,"Pine Hill borough, New Jersey",10233
1600000US3458852,"Pine Ridge at Crestwood CDP, New Jersey",2369
1600000US3458920,"Pine Valley borough, New Jersey",12
1600000US3459070,"Pitman borough, New Jersey",9011
1600000US3459190,"Plainfield city, New Jersey",49808
1600000US3459285,"Plainsboro Center CDP, New Jersey",2712
1600000US3459500,"Pleasant Plains CDP, New Jersey",922
1600000US3460030,"Pomona CDP, New Jersey",7124
1600000US3459640,"Pleasantville city, New Jersey",20249
1600000US3459880,"Point Pleasant borough, New Jersey",18392
1600000US3459910,"Point Pleasant Beach borough, New Jersey",4665
1600000US3460090,"Pompton Lakes borough, New Jersey",11097
1600000US3460210,"Port Colden CDP, New Jersey",122
1600000US3460360,"Port Monmouth CDP, New Jersey",3818
1600000US3460450,"Port Murray CDP, New Jersey",129
1600000US3460510,"Port Norris CDP, New Jersey",1377
1600000US3460540,"Port Reading CDP, New Jersey",3728
1600000US3460600,"Port Republic city, New Jersey",1115
1600000US3460975,"Princeton Meadows CDP, New Jersey",13834
1600000US3460840,"Presidential Lakes Estates CDP, New Jersey",2365
1600000US3460900,"Princeton borough, New Jersey",12307
1600000US3460960,"Princeton Junction CDP, New Jersey",2465
1600000US3461170,"Prospect Park borough, New Jersey",5865
1600000US3461440,"Quinton CDP, New Jersey",588
1600000US3461530,"Rahway city, New Jersey",27346
1600000US3461650,"Ramblewood CDP, New Jersey",5907
1600000US3461680,"Ramsey borough, New Jersey",14473
1600000US3461725,"Ramtown CDP, New Jersey",6242
1600000US3462910,"Ridgefield borough, New Jersey",11032
1600000US3461980,"Raritan borough, New Jersey",6881
1600000US3462430,"Red Bank borough, New Jersey",12206
1600000US3462820,"Richwood CDP, New Jersey",3459
1600000US3462940,"Ridgefield Park village, New Jersey",12729
1600000US3463300,"Riverdale borough, New Jersey",3559
1600000US3463000,"Ridgewood village, New Jersey",24958
1600000US3463150,"Ringwood borough, New Jersey",12228
1600000US3463180,"Rio Grande CDP, New Jersey",2670
1600000US3463360,"River Edge borough, New Jersey",11340
1600000US3464050,"Rockaway borough, New Jersey",6438
1600000US3463660,"Riverton borough, New Jersey",2779
1600000US0681358,"Upper Lake CDP, California",1052
1600000US0681554,"Vacaville city, California",92428
1600000US0681638,"Valinda CDP, California",22822
1600000US0681652,"Vallecito CDP, California",442
1600000US0681736,"Valley Center CDP, California",9277
1600000US0681666,"Vallejo city, California",115942
1600000US0681708,"Valle Vista CDP, California",14578
1600000US0681722,"Valley Acres CDP, California",527
1600000US0681890,"Valley Springs CDP, California",3553
1600000US0681778,"Valley Ford CDP, California",147
1600000US0681792,"Valley Home CDP, California",228
1600000US0681869,"Valley Ranch CDP, California",109
1600000US0681925,"Valley Wells CDP, California",0
1600000US0681967,"Val Verde CDP, California",2468
1600000US0682072,"Vandenberg AFB CDP, California",3338
1600000US0682562,"Victor CDP, California",293
1600000US0682086,"Vandenberg Village CDP, California",6497
1600000US0682334,"Verdi CDP, California",162
1600000US0682422,"Vernon city, California",112
1600000US0682590,"Victorville city, California",115903
1600000US0682667,"View Park-Windsor Hills CDP, California",11075
1600000US0682744,"Villa Park city, California",5812
1600000US0682786,"Vina CDP, California",237
1600000US0682814,"Vincent CDP, California",15922
1600000US0682842,"Vine Hill CDP, California",3761
1600000US0682852,"Vineyard CDP, California",24836
1600000US0683094,"Volcano CDP, California",115
1600000US0682954,"Visalia city, California",124442
1600000US0682996,"Vista city, California",93834
1600000US0683085,"Vista Santa Rosa CDP, California",2926
1600000US0683108,"Volta CDP, California",246
1600000US0683215,"Contra Costa Centre CDP, California",5364
1600000US0683262,"Walker CDP, California",721
1600000US0683304,"Wallace CDP, California",403
1600000US0683332,"Walnut city, California",29172
1600000US0683346,"Walnut Creek city, California",64173
1600000US1211225,"Cedar Key city, Florida",702
1600000US1211285,"Celebration CDP, Florida",7427
1600000US1211325,"Center Hill city, Florida",988
1600000US1211362,"Century town, Florida",1698
1600000US1205825,"Berrydale CDP, Florida",441
1600000US1206125,"Beverly Hills CDP, Florida",8445
1600000US1206667,"Black Diamond CDP, Florida",1101
1600000US1208600,"Bristol city, Florida",996
1600000US1209700,"Callahan town, Florida",1123
1600000US1207450,"Bonifay city, Florida",2793
1600000US1209350,"Buckingham CDP, Florida",4036
1600000US1209612,"Burnt Store Marina CDP, Florida",1793
1600000US1210425,"Captiva CDP, Florida",583
1600000US1211800,"Chattahoochee city, Florida",3652
1600000US1211597,"Charleston Park CDP, Florida",218
1600000US1211625,"Charlotte Harbor CDP, Florida",3714
1600000US1211650,"Charlotte Park CDP, Florida",2325
1600000US1211912,"Cheval CDP, Florida",10702
1600000US1211925,"Chiefland city, Florida",2245
1600000US1211975,"Chipley city, Florida",3605
1600000US1212150,"Chokoloskee CDP, Florida",359
1600000US1212250,"Christmas CDP, Florida",1146
1600000US1212275,"Chuluota CDP, Florida",2483
1600000US1212412,"Citrus Hills CDP, Florida",7470
1600000US1212300,"Chumuckla CDP, Florida",850
1600000US1212325,"Cinco Bayou town, Florida",383
