,H011001,H011004,NAME,state,place
215,6031,2001,"Cambria CDP, California",06,10074
216,979,243,"Camanche North Shore CDP, California",06,10042
217,847,107,"Camanche Village CDP, California",06,10044
218,64705,19183,"Camarillo city, California",06,10046
219,3268,647,"Cambrian Park CDP, California",06,10088
220,18222,5656,"Cameron Park CDP, California",06,10256
221,1750,515,"Camino CDP, California",06,10270
222,2197,313,"Camino Tassajara CDP, California",06,10301
223,39148,18173,"Campbell city, California",06,10345
224,97,18,"Camp Nelson CDP, California",06,10494
225,2499,693,"Campo CDP, California",06,10508
226,3561,3512,"Camp Pendleton North CDP, California",06,10559
227,461,263,"Cantua Creek CDP, California",06,10816
228,9338,9302,"Camp Pendleton South CDP, California",06,10561
229,158,72,"Camptonville CDP, California",06,10676
230,154,81,"Canby CDP, California",06,10732
231,31,13,"Canyondam CDP, California",06,10914
232,10552,2109,"Canyon Lake city, California",06,10928
233,9770,5340,"Capitola city, California",06,11040
234,0,0,"Caribou CDP, California",06,11166
235,104413,34558,"Carlsbad city, California",06,11194
236,3722,1524,"Carmel-by-the-Sea city, California",06,11250
237,4403,1189,"Carmel Valley Village CDP, California",06,11324
238,13021,6891,"Carpinteria city, California",06,11446
239,47,7,"Carmet CDP, California",06,11376
240,60790,26348,"Carmichael CDP, California",06,11390
241,524,179,"Carnelian Bay CDP, California",06,11418
242,131,49,"Carrick CDP, California",06,11481
243,90411,21487,"Carson city, California",06,11530
244,92,34,"Cartago CDP, California",06,11600
245,2486,869,"Caruthers CDP, California",06,11614
246,1896,173,"Stewart Manor village, New York",36,71267
247,1738,571,"Stillwater village, New York",36,71322
248,1169,186,"Stone Ridge CDP, New York",36,71597
249,13645,1274,"Stony Brook CDP, New York",36,71608
250,9350,4702,"Washington city, North Carolina",37,71220
251,451,71,"Washington Park town, North Carolina",37,71240
252,190,36,"Watha town, North Carolina",37,71320
253,134,30,"Waves CDP, North Carolina",37,71440
254,9848,1377,"Waxhaw town, North Carolina",37,71460
255,9336,3873,"Waynesville town, North Carolina",37,71500
256,4162,1079,"Welcome CDP, North Carolina",37,71760
257,3004,745,"Weaverville town, North Carolina",37,71560
258,363,130,"Webster town, North Carolina",37,71600
259,9459,576,"Weddington town, North Carolina",37,71680
260,1593,682,"Weldon town, North Carolina",37,71780
261,5845,1825,"Wendell town, North Carolina",37,71860
262,2657,461,"Wentworth town, North Carolina",37,71900
263,7460,478,"Wesley Chapel village, North Carolina",37,71940
264,1247,278,"West Canton CDP, North Carolina",37,72150
265,1277,606,"West Jefferson town, North Carolina",37,72540
266,744,240,"Whitakers town, North Carolina",37,73160
267,1348,433,"West Marion CDP, North Carolina",37,72600
268,4026,338,"Westport CDP, North Carolina",37,72755
269,2928,251,"Whispering Pines village, North Carolina",37,73140
270,802,272,"White Lake town, North Carolina",37,73300
271,338,39,"White Oak CDP, North Carolina",37,73320
272,1074,294,"White Plains CDP, North Carolina",37,73460
273,4969,2577,"Whiteville city, North Carolina",37,73660
274,590,121,"Whitsett town, North Carolina",37,73760
275,3043,1422,"Wilkesboro town, North Carolina",37,74020
276,2272,752,"Wilson's Mills town, North Carolina",37,74580
277,5377,3082,"Williamston town, North Carolina",37,74220
278,101358,49420,"Wilmington city, North Carolina",37,74440
279,47633,23394,"Wilson city, North Carolina",37,74540
280,2496,885,"Windsor town, North Carolina",37,74680
281,584,171,"Winfall town, North Carolina",37,74720
282,2518,861,"Wingate town, North Carolina",37,74760
283,220186,95252,"Winston-Salem city, North Carolina",37,75000
284,9232,1732,"Winterville town, North Carolina",37,75060
285,900,131,"Woodlawn CDP, North Carolina",37,75375
286,5449,2471,"Woodfin town, North Carolina",37,75280
287,699,340,"Winton town, North Carolina",37,75080
288,799,345,"Woodland town, North Carolina",37,75340
289,4896,1201,"Wrightsboro CDP, North Carolina",37,75780
290,2448,1230,"Wrightsville Beach town, North Carolina",37,75820
291,2677,1156,"Yadkinville town, North Carolina",37,75960
292,1389,817,"Yanceyville town, North Carolina",37,76000
293,1157,642,"Youngsville town, North Carolina",37,76200
294,4341,1945,"Zebulon town, North Carolina",37,76220
295,57,10,"Alamo city, North Dakota",38,00940
296,35,6,"Alsen city, North Dakota",38,01740
297,67,11,"Ardoch city, North Dakota",38,02860
298,17,2,"Ayr city, North Dakota",38,04020
299,263,29,"Abercrombie city, North Dakota",38,00100
300,127,12,"Adams city, North Dakota",38,00340
301,705,158,"Ashley city, North Dakota",38,03540
302,223,46,"Alexander city, North Dakota",38,01180
303,26,7,"Ambrose city, North Dakota",38,01860
304,185,53,"Aneta city, North Dakota",38,02380
305,115,28,"Arnegard city, North Dakota",38,03220
306,40,9,"Alice city, North Dakota",38,01420
307,534,194,"Hooven CDP, Ohio",39,36232
308,868,216,"Hopedale village, Ohio",39,36260
309,242,82,"Howard CDP, Ohio",39,36512
310,3789,1343,"Valparaiso city, Florida",12,73675
311,35433,5947,"Valrico CDP, Florida",12,73700
312,4673,2008,"Vamo CDP, Florida",12,73725
313,20167,4852,"Venice city, Florida",12,73900
314,7086,1501,"Venice Gardens CDP, Florida",12,73950
315,1782,559,"Verona Walk CDP, Florida",12,74235
316,667,245,"Vernon city, Florida",12,74125
317,15081,5834,"Vero Beach city, Florida",12,74150
318,22920,6549,"Vero Beach South CDP, Florida",12,74200
319,10468,1852,"Viera East CDP, Florida",12,74368
320,6641,1513,"Viera West CDP, Florida",12,74370
321,2678,573,"Villano Beach CDP, Florida",12,74498
322,11556,4668,"Villas CDP, Florida",12,74512
323,3329,429,"Vineyards CDP, Florida",12,74562
324,2375,1072,"Virginia Gardens village, Florida",12,74575
325,609,226,"Wabasso CDP, Florida",12,74625
326,1853,117,"Wabasso Beach CDP, Florida",12,74635
327,1100,290,"Ashton city, Idaho",16,03610
328,17,4,"Banks CDP, Idaho",16,04600
329,394,71,"Basalt city, Idaho",16,05230
330,2287,760,"Bellevue city, Idaho",16,06220
331,206,22,"Bloomington city, Idaho",16,08560
332,190,10,"Bennington CDP, Idaho",16,06670
333,11592,3612,"Blackfoot city, Idaho",16,07840
334,318,152,"Bliss city, Idaho",16,08470
335,2483,957,"Bonners Ferry city, Idaho",16,09370
336,4076,1323,"Buhl city, Idaho",16,10810
337,10072,3823,"Burley city, Idaho",16,11260
338,226,87,"Castleford city, Idaho",16,13240
339,74,17,"Butte City city, Idaho",16,11710
340,604,153,"Carey city, Idaho",16,12790
341,914,316,"Cascade city, Idaho",16,13150
342,1072,337,"Challis city, Idaho",16,13780
343,13912,3667,"Chubbuck city, Idaho",16,14680
344,536,154,"Clark Fork city, Idaho",16,14950
345,377,60,"Bancroft city, Idaho",16,04420
346,260,46,"Bovill city, Idaho",16,09730
347,44705,15390,"Caldwell city, Idaho",16,12250
348,328,96,"Cambridge city, Idaho",16,12520
349,7,0,"Clayton city, Idaho",16,15490
350,261,80,"Blanchard CDP, Idaho",16,08290
351,201954,72698,"Boise City city, Idaho",16,08830
352,882,193,"Cottonwood city, Idaho",16,18640
353,43,5,"Conkling Park CDP, Idaho",16,17830
354,259,29,"Clifton city, Idaho",16,16120
355,42922,17945,"Coeur d'Alene city, Idaho",16,16750
356,820,253,"Council city, Idaho",16,18820
357,501,81,"Craigmont city, Idaho",16,19270
358,162,36,"Crouch city, Idaho",16,19720
359,380,111,"Culdesac city, Idaho",16,19900
360,2335,197,"Dalton Gardens city, Idaho",16,20350
361,463,59,"Dayton city, Idaho",16,20710
362,343,85,"Declo city, Idaho",16,20980
363,175,66,"De Smet CDP, Idaho",16,21520
364,332,67,"Dietrich city, Idaho",16,21790
365,152,69,"Donnelly city, Idaho",16,22330
366,555,111,"Dover city, Idaho",16,22510
367,625,108,"Downey city, Idaho",16,22600
368,1653,795,"Driggs city, Idaho",16,22690
369,16,0,"Drummond city, Idaho",16,22780
370,677,259,"Dubois city, Idaho",16,22960
371,210,77,"East Hope city, Idaho",16,23680
372,405,140,"Eden city, Idaho",16,24310
373,202,80,"Elk City CDP, Idaho",16,24940
374,125,19,"Elk River city, Idaho",16,25120
375,6447,2405,"Emmett city, Idaho",16,25570
376,416,150,"Fairfield city, Idaho",16,26290
377,159,31,"Ferdinand city, Idaho",16,27460
378,169,19,"Fernan Lake Village city, Idaho",16,27550
379,2508,656,"Filer city, Idaho",16,27730
380,15129,1386,"Hopatcong borough, New Jersey",34,32910
381,18691,5409,"Iselin CDP, New Jersey",34,34470
382,870,544,"Hi-Nella borough, New Jersey",34,32220
383,195,51,"Hope CDP, New Jersey",34,33030
384,1922,399,"Hopewell borough, New Jersey",34,33150
385,135,29,"Hutchinson CDP, New Jersey",34,33690
386,820,54,"Interlaken borough, New Jersey",34,34200
387,1673,209,"Island Heights borough, New Jersey",34,34530
388,5901,2035,"Jamesburg borough, New Jersey",34,34890
389,244754,167046,"Jersey City city, New Jersey",34,36000
390,101,26,"Johnsonburg CDP, New Jersey",34,36150
391,429,45,"Juliustown CDP, New Jersey",34,36300
392,9831,3994,"Keansburg borough, New Jersey",34,36480
393,2912,662,"Kenvil CDP, New Jersey",34,36720
394,38114,19725,"Kearny town, New Jersey",34,36510
395,9339,805,"Kendall Park CDP, New Jersey",34,36660
396,7906,1751,"Kenilworth borough, New Jersey",34,36690
397,7204,2974,"Keyport borough, New Jersey",34,36810
398,5594,1014,"Kingston Estates CDP, New Jersey",34,36960
399,10245,775,"Kinnelon borough, New Jersey",34,37110
400,1759,773,"Lake Como borough, New Jersey",34,37560
401,2654,908,"Lakehurst borough, New Jersey",34,37770
402,2989,1017,"Laurel Lake CDP, New Jersey",34,39120
403,9889,927,"Lake Mohawk CDP, New Jersey",34,38040
404,1255,73,"Lake Telemark CDP, New Jersey",34,38430
405,3878,1339,"Lambertville city, New Jersey",34,38610
406,340,57,"Burdett village, New York",36,11132
407,1988,111,"Brookville village, New York",36,10132
408,1486,501,"Brocton village, New York",36,08488
409,6088,1119,"Bronxville village, New York",36,08532
410,2218,619,"Buchanan village, New York",36,10341
411,2993,497,"Brookhaven CDP, New York",36,09000
412,1113,295,"Brownville village, New York",36,10231
413,474,170,"Brushton village, New York",36,10286
414,211,64,"Burke village, New York",36,11154
415,251939,144449,"Buffalo city, New York",36,11000
416,47,7,"Byersville CDP, New York",36,11550
417,3491,2962,"Calcium CDP, New York",36,11671
418,167,63,"Callicoon CDP, New York",36,11748
419,6486,1115,"Calverton CDP, New York",36,11781
420,1863,565,"Cambridge village, New York",36,11825
421,1206,475,"Camillus village, New York",36,11902
422,713,146,"Campbell CDP, New York",36,11935
423,726,202,"Cape Vincent village, New York",36,12353
424,2195,842,"Camden village, New York",36,11847
425,391,92,"Busti CDP, New York",36,11440
426,1387,506,"Cairo CDP, New York",36,11638
427,2194,528,"Caledonia village, New York",36,11704
428,10255,4352,"Canandaigua city, New York",36,12144
429,812,241,"Candor village, New York",36,12210
430,2265,548,"Canisteo village, New York",36,12254
431,4980,1104,"Carle Place CDP, New York",36,12419
432,6486,1124,"Carmel Hamlet CDP, New York",36,12532
433,2206,800,"Canajoharie village, New York",36,12111
434,550,171,"Canaseraga village, New York",36,12177
435,4794,1911,"Canastota village, New York",36,12188
436,3453,1698,"Canton village, New York",36,12331
437,518,64,"Caroga Lake CDP, New York",36,12584
438,3602,1896,"Carthage village, New York",36,12683
439,634,119,"Cassadaga village, New York",36,12749
440,1015,272,"Castile village, New York",36,12771
441,1377,378,"Castleton-on-Hudson village, New York",36,12870
442,327,117,"Castorland village, New York",36,12881
443,4004,1895,"Catskill village, New York",36,13002
444,31418,3995,"Centereach CDP, New York",36,13376
445,2727,736,"Johnson Creek village, Wisconsin",55,38350
446,52,6,"Jump River CDP, Wisconsin",55,38625
447,439,104,"Junction City village, Wisconsin",55,38650
448,135,3,"Kennan village, Wisconsin",55,39175
449,357,55,"Juda CDP, Wisconsin",55,38600
450,2093,545,"Juneau city, Wisconsin",55,38675
451,15352,3932,"Kaukauna city, Wisconsin",55,38800
452,161,25,"Kekoskee village, Wisconsin",55,38900
453,237,73,"Jim Falls CDP, Wisconsin",55,38225
454,332,69,"Kellnersville village, Wisconsin",55,39000
455,472,102,"Kendall village, Wisconsin",55,39150
456,95730,36442,"Kenosha city, Wisconsin",55,39225
457,1219,795,"Keshena CDP, Wisconsin",55,39250
458,3992,998,"Kewaskum village, Wisconsin",55,39300
459,2863,776,"Kewaunee city, Wisconsin",55,39350
460,3738,739,"Kiel city, Wisconsin",55,39525
461,497,41,"Kieler CDP, Wisconsin",55,39550
462,6438,1484,"Kimberly village, Wisconsin",55,39650
463,120,9,"Knowlton CDP, Wisconsin",55,40125
464,1049,248,"King CDP, Wisconsin",55,39700
465,326,56,"Kingston village, Wisconsin",55,39750
466,2120,146,"Kohler village, Wisconsin",55,40275
467,354,27,"Krakow CDP, Wisconsin",55,40450
468,7180,1000,"Kronenwetter village, Wisconsin",55,40550
469,1969,1012,"Lac du Flambeau CDP, Wisconsin",55,40675
470,290,6,"Lac La Belle village, Wisconsin",55,40750
471,46639,22446,"La Crosse city, Wisconsin",55,40775
472,6419,1823,"Lake Hallie village, Wisconsin",55,41525
473,463,120,"Knapp village, Wisconsin",55,39975
474,3271,1452,"Ladysmith city, Wisconsin",55,40850
475,719,213,"La Farge village, Wisconsin",55,40875
476,838,64,"Lake Arrowhead CDP, Wisconsin",55,41160
477,826,54,"Lake Camelot CDP, Wisconsin",55,41210
478,2810,1426,"Lake Delton village, Wisconsin",55,41300
479,7568,3739,"Lake Geneva city, Wisconsin",55,41450
480,431,56,"Lake Ivanhoe CDP, Wisconsin",55,41560
481,1204,102,"Lake Koshkonong CDP, Wisconsin",55,41583
482,324,38,"Lake Lorraine CDP, Wisconsin",55,41645
483,5623,1557,"Lake Mills city, Wisconsin",55,41675
484,1069,174,"Lake Nebagamon village, Wisconsin",55,41725
485,1779,210,"Lake Ripley CDP, Wisconsin",55,41765
486,823,86,"Lake Shangrila CDP, Wisconsin",55,41770
487,372,18,"Lake Sherwood CDP, Wisconsin",55,41772
488,228,75,"Lake Tomahawk CDP, Wisconsin",55,41875
489,4189,287,"Lake Wisconsin CDP, Wisconsin",55,42012
490,2735,565,"Lake Wissota CDP, Wisconsin",55,42025
491,323,81,"Lakewood CDP, Wisconsin",55,42050
492,3772,955,"Lancaster city, Wisconsin",55,42250
493,1107,155,"Lannon village, Wisconsin",55,42450
494,583,157,"Laona CDP, Wisconsin",55,42475
495,1172,97,"Lauderdale Lakes CDP, Wisconsin",55,42805
496,367,97,"La Valle village, Wisconsin",55,42825
497,204,52,"Lebanon CDP, Wisconsin",55,43025
498,2649,174,"Lake Wazeecha CDP, Wisconsin",55,41975
499,1525,114,"Legend Lake CDP, Wisconsin",55,43207
500,564,198,"Lena village, Wisconsin",55,43325
501,73,39,"Beulah CDP, Wyoming",56,06480
502,552,230,"Big Piney town, Wyoming",56,07060
503,170,43,"Boulder CDP, Wyoming",56,09235
504,93,32,"Bondurant CDP, Wyoming",56,08365
505,201,52,"Bedford CDP, Wyoming",56,06045
506,199,18,"Bessemer Bend CDP, Wyoming",56,06407
507,490,141,"Big Horn CDP, Wyoming",56,06770
508,518,38,"Bear River town, Wyoming",56,05625
509,408,69,"Boulder Flats CDP, Wyoming",56,09307
510,185,11,"Brookhurst CDP, Wyoming",56,10175
511,785,344,"Webster city, Florida",12,75600
512,383,112,"Wausau town, Florida",12,75450
513,767,244,"Waverly CDP, Florida",12,75475
514,1146,192,"Weeki Wachee Gardens CDP, Florida",12,75641
515,56506,12678,"Wellington village, Florida",12,75812
516,5091,2293,"Wahneta CDP, Florida",12,74775
517,44073,9900,"Wesley Chapel CDP, Florida",12,75875
518,7932,4785,"Westgate CDP, Florida",12,76290
519,4185,695,"West Bradenton CDP, Florida",12,76050
520,29604,9464,"Westchester CDP, Florida",12,76075
521,3526,808,"West DeLand CDP, Florida",12,76087
522,34567,12654,"West Little River CDP, Florida",12,76487
523,18046,4826,"West Melbourne city, Florida",12,76500
524,14117,4383,"West Park city, Florida",12,76658
525,21704,6684,"Westchase CDP, Florida",12,76062
526,15591,4761,"West Lealman CDP, Florida",12,76481
527,5965,2313,"West Miami city, Florida",12,76525
528,65333,15827,"Weston city, Florida",12,76582
529,96976,48492,"West Palm Beach city, Florida",12,76600
530,21261,10510,"West Pensacola CDP, Florida",12,76675
531,9434,4309,"West Perrine CDP, Florida",12,76700
532,5561,3524,"West Samoset CDP, Florida",12,76740
533,7041,2027,"West Vero Corridor CDP, Florida",12,76937
534,9633,3230,"Westview CDP, Florida",12,76950
535,289,74,"Westville town, Florida",12,76975
536,3640,647,"White City CDP, Florida",12,77275
537,11760,2664,"Westwood Lakes CDP, Florida",12,77075
538,1981,588,"Wewahitchka city, Florida",12,77100
539,4655,636,"Whiskey Creek CDP, Florida",12,77137
540,777,262,"White Springs town, Florida",12,77400
541,2882,570,"Whitfield CDP (Manatee County), Florida",12,77467
542,295,37,"Whitfield CDP (Santa Rosa County), Florida",12,77470
543,6515,1761,"Wildwood city, Florida",12,77675
544,7646,1885,"Williamsburg CDP, Florida",12,77735
545,2608,1101,"Williston city, Florida",12,77825
546,6342,3022,"Wimauma CDP, Florida",12,78025
547,2275,365,"Williston Highlands CDP, Florida",12,77837
548,6732,3105,"Willow Oak CDP, Florida",12,77862
549,11341,5245,"Wilton Manors city, Florida",12,78000
550,2462,267,"Windermere town, Florida",12,78050
551,256,5,"Windsor CDP, Florida",12,78110
552,2067,420,"Winter Beach CDP, Florida",12,78225
553,34071,9953,"Winter Garden city, Florida",12,78250
554,955,160,"Genesee city, Idaho",16,30160
555,476,78,"Georgetown city, Idaho",16,30340
556,872,302,"Hagerman city, Idaho",16,34300
557,3532,1268,"Gooding city, Idaho",16,32140
558,1319,451,"Glenns Ferry city, Idaho",16,31690
559,915,141,"Grace city, Idaho",16,32500
560,444,141,"Grand View city, Idaho",16,32770
561,3075,981,"Grangeville city, Idaho",16,32950
562,846,170,"Greenleaf city, Idaho",16,33490
563,877,285,"Groveland CDP, Idaho",16,34030
564,7894,3162,"Hailey city, Idaho",16,34390
565,48,7,"Hamer city, Idaho",16,34570
566,1144,287,"Hansen city, Idaho",16,34930
567,203,65,"Harrison city, Idaho",16,35200
568,678,145,"Hauser city, Idaho",16,35830
569,272,80,"Hollister city, Idaho",16,38080
570,753,273,"Hazelton city, Idaho",16,36730
571,3089,833,"Heyburn city, Idaho",16,37360
572,2280,207,"Hidden Spring CDP, Idaho",16,37500
573,2599,908,"Homedale city, Idaho",16,38170
574,86,28,"Hope city, Idaho",16,38440
575,707,173,"Horseshoe Bend city, Idaho",16,38620
576,90,54,"Huetter city, Idaho",16,39070
577,10846,4258,"Garden City city, Idaho",16,29620
578,704,212,"Bridgewater borough, Pennsylvania",42,08632
579,411,84,"Brisbin borough, Pennsylvania",42,08744
580,9692,3761,"Bristol borough, Pennsylvania",42,08760
581,3604,777,"Berwyn CDP, Pennsylvania",42,05904
582,402,166,"Bird-in-Hand CDP, Pennsylvania",42,06496
583,1031,363,"Blue Ball CDP, Pennsylvania",42,07208
584,2711,757,"Mountville borough, Pennsylvania",42,52016
585,1393,397,"Mount Wolf borough, Pennsylvania",42,52056
586,1420,77,"Muhlenberg Park CDP, Pennsylvania",42,52216
587,451,54,"Muir CDP, Pennsylvania",42,52224
588,2475,790,"Muncy borough, Pennsylvania",42,52264
589,1651,237,"Mundys Corner CDP, Pennsylvania",42,52312
590,11359,3617,"Munhall borough, Pennsylvania",42,52320
591,19841,1648,"Murrysville municipality, Pennsylvania",42,52432
592,2504,293,"Muse CDP, Pennsylvania",42,52440
593,4282,1285,"Narberth borough, Pennsylvania",42,52664
594,3783,1217,"Brookville borough, Pennsylvania",42,09224
595,2944,1147,"Myerstown borough, Pennsylvania",42,52488
596,10338,3993,"Nanticoke city, Pennsylvania",42,52584
597,2734,603,"Nanty-Glo borough, Pennsylvania",42,52616
598,69,28,"Naomi CDP, Pennsylvania",42,52632
599,5677,2471,"Nazareth borough, Pennsylvania",42,52808
600,170,38,"Needmore CDP, Pennsylvania",42,52872
601,937,375,"Nemacolin CDP, Pennsylvania",42,52968
602,1583,511,"Nescopeck borough, Pennsylvania",42,52984
603,3185,828,"Nesquehoning borough, Pennsylvania",42,53088
604,1502,229,"New Beaver borough, Pennsylvania",42,53184
605,356,129,"New Albany borough, Pennsylvania",42,53152
606,560,98,"New Alexandria borough, Pennsylvania",42,53160
607,179,31,"New Baltimore borough, Pennsylvania",42,53168
608,925,105,"New Bedford CDP, Pennsylvania",42,53192
609,873,188,"New Berlin borough, Pennsylvania",42,53200
610,1368,234,"New Berlinville CDP, Pennsylvania",42,53208
611,989,409,"New Bethlehem borough, Pennsylvania",42,53248
612,5941,2702,"New Brighton borough, Pennsylvania",42,53288
613,2295,271,"New Britain borough, Pennsylvania",42,53296
614,129,56,"New Buffalo borough, Pennsylvania",42,53320
615,1410,263,"New Castle Northwest CDP, Pennsylvania",42,53392
616,92,17,"Newburg borough (Clearfield County), Pennsylvania",42,53336
617,336,54,"Newburg borough (Cumberland County), Pennsylvania",42,53344
618,22475,8251,"New Castle city, Pennsylvania",42,53368
619,133,19,"New Centerville borough, Pennsylvania",42,53416
620,1013,278,"New Columbia CDP, Pennsylvania",42,53432
621,227,71,"New Columbus borough, Pennsylvania",42,53448
622,7274,1904,"New Cumberland borough, Pennsylvania",42,53464
623,2180,515,"New Eagle borough, Pennsylvania",42,53496
624,541,80,"Newell borough, Pennsylvania",42,53504
625,370,100,"New Galilee borough, Pennsylvania",42,53592
626,689,200,"New Florence borough, Pennsylvania",42,53544
627,4446,474,"New Freedom borough, Pennsylvania",42,53568
628,112,40,"New Freeport CDP, Pennsylvania",42,53576
629,5372,1737,"New Holland borough, Pennsylvania",42,53696
630,2528,857,"New Hope borough, Pennsylvania",42,53712
631,649,35,"New Jerusalem CDP, Pennsylvania",42,53728
632,13099,4665,"New Kensington city, Pennsylvania",42,53736
633,495,142,"New Kingstown CDP, Pennsylvania",42,53752
634,188,8,"New Lebanon borough, Pennsylvania",42,53768
635,1085,306,"New Philadelphia borough, Pennsylvania",42,53944
636,2478,370,"Newmanstown CDP, Pennsylvania",42,53856
637,816,525,"New Market CDP, Pennsylvania",42,53872
638,868,271,"New Milford borough, Pennsylvania",42,53880
639,748,198,"Madisonville town, Louisiana",22,47560
640,4805,2307,"Mansfield city, Louisiana",22,48365
641,3169,1664,"Mamou town, Louisiana",22,48085
642,11322,3305,"Mandeville city, Louisiana",22,48225
643,672,246,"Mangham town, Louisiana",22,48260
644,1346,663,"Mansura town, Louisiana",22,48400
645,2495,1181,"Many town, Louisiana",22,48470
646,1098,309,"Maringouin town, Louisiana",22,48610
647,765,249,"Marion town, Louisiana",22,48645
648,5164,2096,"Marksville city, Louisiana",22,48750
649,32849,10847,"Marrero CDP, Louisiana",22,48785
650,1041,263,"Melville town, Louisiana",22,49730
651,594,84,"Martin village, Louisiana",22,48925
652,2209,349,"Mathews CDP, Louisiana",22,49170
653,964,173,"Maurice village, Louisiana",22,49240
654,5816,1038,"Meraux CDP, Louisiana",22,49800
655,661,188,"Mermentau village, Louisiana",22,49870
656,546,183,"Mer Rouge village, Louisiana",22,49905
657,9772,3033,"Merrydale CDP, Louisiana",22,49940
658,1065,367,"Merryville town, Louisiana",22,50010
659,138079,49888,"Metairie CDP, Louisiana",22,50115
660,2317,695,"Minorca CDP, Louisiana",22,50990
661,1291,394,"Midway CDP, Louisiana",22,50395
662,3030,370,"Milton CDP, Louisiana",22,50815
663,12641,5037,"Minden city, Louisiana",22,50885
664,45542,24687,"Monroe city, Louisiana",22,51410
665,1539,283,"Montegut CDP, Louisiana",22,51550
666,439,70,"Monterey CDP, Louisiana",22,51585
667,730,188,"Montgomery town, Louisiana",22,51620
668,5166,638,"Monticello CDP, Louisiana",22,51645
669,266,29,"Montpelier village, Louisiana",22,51690
670,1918,144,"Montz CDP, Louisiana",22,51795
671,12280,4822,"Morgan City city, Louisiana",22,52040
672,194,49,"Moonshine CDP, Louisiana",22,51800
673,793,251,"Mooringsport town, Louisiana",22,51830
674,924,219,"Moreauville village, Louisiana",22,51970
675,610,141,"Morganza village, Louisiana",22,52075
676,812,180,"Morse village, Louisiana",22,52320
677,11557,2071,"Moss Bluff CDP, Louisiana",22,52425
678,19,5,"Mound village, Louisiana",22,52565
679,83,2,"Mount Lebanon town, Louisiana",22,52740
680,660,268,"Napoleonville village, Louisiana",22,53370
681,1187,585,"Newellton town, Louisiana",22,53930
682,2802,1467,"Natalbany CDP, Louisiana",22,53475
683,597,216,"Natchez village, Louisiana",22,53510
684,16139,8662,"Natchitoches city, Louisiana",22,53545
685,30184,12193,"New Iberia city, Louisiana",22,54035
686,2504,1378,"New Llano town, Louisiana",22,54175
687,330664,164859,"New Orleans city, Louisiana",22,55000
688,4715,1873,"New Roads city, Louisiana",22,55105
689,1464,322,"New Sarpy CDP, Louisiana",22,55140
690,252,23,"Noble village, Louisiana",22,55420
691,2557,716,"East Douglas CDP, Massachusetts",25,18875
692,16001,5106,"Easthampton Town city, Massachusetts",25,19370
693,2753,460,"East Dennis CDP, Massachusetts",25,18840
694,6034,1332,"East Falmouth CDP, Massachusetts",25,18980
695,4859,666,"East Harwich CDP, Massachusetts",25,19400
696,1471,324,"Essex CDP, Massachusetts",25,21815
697,2059,582,"East Pepperell CDP, Massachusetts",25,20310
698,3772,349,"East Sandwich CDP, Massachusetts",25,20380
699,41476,23674,"Everett city, Massachusetts",25,21990
700,87122,52452,"Fall River city, Massachusetts",25,23000
701,3565,1499,"Falmouth CDP, Massachusetts",25,23070
702,2576,666,"Fiskdale CDP, Massachusetts",25,23840
703,37780,16648,"Fitchburg city, Massachusetts",25,23875
704,4099,420,"Forestdale CDP, Massachusetts",25,24190
705,3291,473,"Burbank CDP, Washington",53,08780
706,33013,14816,"Burien city, Washington",53,08850
707,8280,4075,"Burlington city, Washington",53,08920
708,19277,4088,"Camas city, Washington",53,09480
709,3079,419,"Canterwood CDP, Washington",53,09810
710,1786,465,"Carnation city, Washington",53,10215
711,3200,518,"Canyon Creek CDP, Washington",53,09820
712,610,85,"Carbonado town, Washington",53,09970
713,995,217,"Carlsborg CDP, Washington",53,10075
714,2279,603,"Carson CDP, Washington",53,10320
715,2246,615,"Cascade Valley CDP, Washington",53,10455
716,2971,1143,"Cashmere city, Washington",53,10495
717,1982,701,"Castle Rock city, Washington",53,10565
718,2452,290,"Cathcart CDP, Washington",53,10600
719,490,190,"Cathlamet town, Washington",53,10635
720,2677,436,"Central Park CDP, Washington",53,11195
721,4660,666,"Cavalero CDP, Washington",53,10645
722,112,23,"Centerville CDP, Washington",53,11090
723,16033,7640,"Centralia city, Washington",53,11160
724,3741,324,"Chain Lake CDP, Washington",53,11325
725,6762,3313,"Chehalis city, Washington",53,11475
726,3821,1644,"Chelan city, Washington",53,11615
727,329,93,"Chelan Falls CDP, Washington",53,11685
728,8990,5873,"Cheney city, Washington",53,11825
729,541,63,"Cherry Grove CDP, Washington",53,12015
730,2551,974,"Chewelah city, Washington",53,12140
731,2877,484,"Gleed CDP, Washington",53,26945
732,2075,433,"Gold Bar city, Washington",53,27365
733,3364,1588,"Goldendale city, Washington",53,27435
734,2981,1066,"Grand Mound CDP, Washington",53,27890
735,592,266,"Gorst CDP, Washington",53,27680
736,23414,3888,"Graham CDP, Washington",53,27785
737,978,453,"Grand Coulee city, Washington",53,27855
738,10791,3688,"Grandview city, Washington",53,27925
739,3205,1260,"Granger city, Washington",53,27960
740,3359,1011,"Granite Falls city, Washington",53,27995
741,954,98,"Grapeview CDP, Washington",53,28135
742,953,291,"Grayland CDP, Washington",53,28345
743,263,46,"Grays River CDP, Washington",53,28450
744,761,65,"Green Bluff CDP, Washington",53,28590
745,625,202,"Harrah town, Washington",53,29710
746,67,20,"Greenwater CDP, Washington",53,28695
747,301,107,"Hamilton town, Washington",53,29255
